rl-secondary-1  | 2025-12-07 20:39:52,605 | INFO | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
rl-secondary-1  | 2025-12-07 21:30:09,941 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:09] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:14,062 | INFO | 192.168.65.1 - - [07/Dec/2025 21:30:14] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:16,384 | INFO | Replicated seq=207 msg=available_1765143016368 (pos=206)
rl-secondary-1  | 2025-12-07 21:30:16,384 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:16] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:18,569 | INFO | Replicated seq=208 msg=timing_w1_1765143018561 (pos=207)
rl-secondary-1  | 2025-12-07 21:30:18,570 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:18] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:18,574 | INFO | Replicated seq=209 msg=timing_w2_1765143018571 (pos=208)
rl-secondary-1  | 2025-12-07 21:30:18,574 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:18] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:18,591 | INFO | Replicated seq=212 msg=concurrent_1765143018578_3 (pos=209)
rl-secondary-1  | 2025-12-07 21:30:18,591 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:18] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:18,591 | INFO | Replicated seq=210 msg=concurrent_1765143018578_1 (pos=209)
rl-secondary-1  | 2025-12-07 21:30:18,592 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:18] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:18,592 | INFO | Replicated seq=211 msg=concurrent_1765143018578_0 (pos=210)
rl-secondary-1  | 2025-12-07 21:30:18,592 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:18] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:18,596 | INFO | Replicated seq=214 msg=concurrent_1765143018578_6 (pos=212)
rl-secondary-1  | 2025-12-07 21:30:18,596 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:18] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:18,596 | INFO | Replicated seq=213 msg=concurrent_1765143018578_2 (pos=212)
rl-secondary-1  | 2025-12-07 21:30:18,596 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:18] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:18,597 | INFO | Replicated seq=215 msg=concurrent_1765143018578_4 (pos=214)
rl-secondary-1  | 2025-12-07 21:30:18,597 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:18] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:18,602 | INFO | Replicated seq=216 msg=concurrent_1765143018578_5 (pos=215)
rl-secondary-1  | 2025-12-07 21:30:18,602 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:18] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:18,603 | INFO | Replicated seq=217 msg=concurrent_1765143018578_7 (pos=216)
rl-secondary-1  | 2025-12-07 21:30:18,603 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:18] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:18,604 | INFO | Replicated seq=218 msg=concurrent_1765143018578_8 (pos=217)
rl-secondary-1  | 2025-12-07 21:30:18,605 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:18] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:18,606 | INFO | Replicated seq=219 msg=concurrent_1765143018578_9 (pos=218)
rl-secondary-1  | 2025-12-07 21:30:18,606 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:18] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:22,624 | INFO | 192.168.65.1 - - [07/Dec/2025 21:30:22] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:22,853 | INFO | Replicated seq=220 msg=w1_test (pos=219)
rl-secondary-1  | 2025-12-07 21:30:22,853 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:22] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:22,858 | INFO | Replicated seq=221 msg=w2_test (pos=220)
rl-secondary-1  | 2025-12-07 21:30:22,858 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:22] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:22,863 | INFO | Replicated seq=222 msg=eventual_test_1765143022861 (pos=221)
rl-secondary-1  | 2025-12-07 21:30:22,863 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:22] "POST /replicate HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:22,866 | INFO | 192.168.65.1 - - [07/Dec/2025 21:30:22] "GET /health HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:22,870 | INFO | 192.168.65.1 - - [07/Dec/2025 21:30:22] "GET /messages HTTP/1.1" 200 -
rl-secondary-1  | 2025-12-07 21:30:25,381 | INFO | 192.168.65.1 - - [07/Dec/2025 21:30:25] "GET /messages HTTP/1.1" 200 -
