rl-secondary-2  |  * Serving Flask app 'app'
rl-secondary-2  |  * Debug mode: off
rl-secondary-2  | 2025-12-07 20:39:52,608 | INFO | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
rl-secondary-2  | 2025-12-07 21:29:38,828 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:38] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:40,315 | INFO | Replicated seq=187 msg=temp_diff_1765142978801 (pos=45)
rl-secondary-2  | 2025-12-07 21:29:40,316 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:40] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:42,852 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:42] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:42,859 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:42,972 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:43,095 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:44,362 | INFO | Replicated seq=188 msg=delayed_1765142982854_0 (pos=46)
rl-secondary-2  | 2025-12-07 21:29:44,363 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:44] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:44,474 | INFO | Replicated seq=189 msg=delayed_1765142982854_1 (pos=47)
rl-secondary-2  | 2025-12-07 21:29:44,475 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:44] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:44,597 | INFO | Replicated seq=190 msg=delayed_1765142982854_2 (pos=48)
rl-secondary-2  | 2025-12-07 21:29:44,597 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:44] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:47,213 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:47] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:47,219 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:48,726 | INFO | Replicated seq=191 msg=dedup_test_1765142987215 (pos=49)
rl-secondary-2  | 2025-12-07 21:29:48,727 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:48] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:49,758 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:49] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:49,816 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:50,034 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:51,319 | INFO | Replicated seq=192 msg=ord_1765142989811_1 (pos=50)
rl-secondary-2  | 2025-12-07 21:29:51,319 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:51] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:51,535 | INFO | Replicated seq=193 msg=ord_1765142989811_2 (pos=51)
rl-secondary-2  | 2025-12-07 21:29:51,536 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:51] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:51,760 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:51,981 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:52,195 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:53,265 | INFO | Replicated seq=194 msg=ord_1765142989811_3 (pos=52)
rl-secondary-2  | 2025-12-07 21:29:53,266 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:53] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:53,482 | INFO | Replicated seq=195 msg=ord_1765142989811_4 (pos=53)
rl-secondary-2  | 2025-12-07 21:29:53,484 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:53] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:53,702 | INFO | Replicated seq=196 msg=ord_1765142989811_5 (pos=54)
rl-secondary-2  | 2025-12-07 21:29:53,703 | INFO | 172.18.0.4 - - [07/Dec/2025 21:29:53] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:58,933 | INFO | 192.168.65.1 - - [07/Dec/2025 21:29:58] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:29:58,942 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:59,057 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:29:59,170 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:00,448 | INFO | Replicated seq=197 msg=delay_ord_1765142998936_1 (pos=55)
rl-secondary-2  | 2025-12-07 21:30:00,451 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:00] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:00,562 | INFO | Replicated seq=198 msg=delay_ord_1765142998936_2 (pos=56)
rl-secondary-2  | 2025-12-07 21:30:00,563 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:00] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:00,678 | INFO | Replicated seq=199 msg=delay_ord_1765142998936_3 (pos=57)
rl-secondary-2  | 2025-12-07 21:30:00,679 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:00] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:03,292 | INFO | 192.168.65.1 - - [07/Dec/2025 21:30:03] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:03,302 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:03,520 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:03,732 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:04,808 | INFO | Replicated seq=200 msg=mixed_1765143003295_1 (pos=58)
rl-secondary-2  | 2025-12-07 21:30:04,809 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:04] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:05,022 | INFO | Replicated seq=201 msg=mixed_1765143003295_2 (pos=59)
rl-secondary-2  | 2025-12-07 21:30:05,023 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:05] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:05,237 | INFO | Replicated seq=202 msg=mixed_1765143003295_3 (pos=60)
rl-secondary-2  | 2025-12-07 21:30:05,238 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:05] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:05,462 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:06,966 | INFO | Replicated seq=203 msg=mixed_1765143003295_4 (pos=61)
rl-secondary-2  | 2025-12-07 21:30:06,966 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:06] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:09,694 | INFO | 192.168.65.1 - - [07/Dec/2025 21:30:09] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:09,704 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:09,828 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:09,940 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:11,206 | INFO | Replicated seq=204 msg=ooo_1765143009698_1 (pos=62)
rl-secondary-2  | 2025-12-07 21:30:11,207 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:11] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:11,333 | INFO | Replicated seq=205 msg=ooo_1765143009698_2 (pos=63)
rl-secondary-2  | 2025-12-07 21:30:11,334 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:11] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:11,445 | INFO | Replicated seq=206 msg=ooo_1765143009698_3 (pos=64)
rl-secondary-2  | 2025-12-07 21:30:11,447 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:11] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:14,068 | INFO | 192.168.65.1 - - [07/Dec/2025 21:30:14] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  |  * Serving Flask app 'app'
rl-secondary-2  |  * Debug mode: off
rl-secondary-2  | 2025-12-07 21:30:16,606 | INFO | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
rl-secondary-2  |  * Running on all addresses (0.0.0.0)
rl-secondary-2  |  * Running on http://127.0.0.1:8001
rl-secondary-2  |  * Running on http://172.18.0.3:8001
rl-secondary-2  | 2025-12-07 21:30:16,606 | INFO | [33mPress CTRL+C to quit[0m
rl-secondary-2  | 2025-12-07 21:30:18,571 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:18,574 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:18,589 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:18,591 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:18,597 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:18,599 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:18,600 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:18,600 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:18,606 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:18,607 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:18,608 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:18,608 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:20,075 | INFO | Replicated seq=208 msg=timing_w1_1765143018561 (pos=0)
rl-secondary-2  | 2025-12-07 21:30:20,078 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:20] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:20,079 | INFO | Replicated seq=209 msg=timing_w2_1765143018571 (pos=1)
rl-secondary-2  | 2025-12-07 21:30:20,079 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:20] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:20,090 | INFO | Replicated seq=210 msg=concurrent_1765143018578_1 (pos=2)
rl-secondary-2  | 2025-12-07 21:30:20,091 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:20] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:20,092 | INFO | Replicated seq=212 msg=concurrent_1765143018578_3 (pos=3)
rl-secondary-2  | 2025-12-07 21:30:20,092 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:20] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:20,099 | INFO | Replicated seq=211 msg=concurrent_1765143018578_0 (pos=3)
rl-secondary-2  | 2025-12-07 21:30:20,099 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:20] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:20,099 | INFO | Replicated seq=214 msg=concurrent_1765143018578_6 (pos=5)
rl-secondary-2  | 2025-12-07 21:30:20,100 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:20] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:20,100 | INFO | Replicated seq=215 msg=concurrent_1765143018578_4 (pos=6)
rl-secondary-2  | 2025-12-07 21:30:20,100 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:20] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:20,101 | INFO | Replicated seq=213 msg=concurrent_1765143018578_2 (pos=5)
rl-secondary-2  | 2025-12-07 21:30:20,101 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:20] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:20,107 | INFO | Replicated seq=216 msg=concurrent_1765143018578_5 (pos=8)
rl-secondary-2  | 2025-12-07 21:30:20,108 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:20] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:20,108 | INFO | Replicated seq=217 msg=concurrent_1765143018578_7 (pos=9)
rl-secondary-2  | 2025-12-07 21:30:20,108 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:20] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:20,109 | INFO | Replicated seq=218 msg=concurrent_1765143018578_8 (pos=10)
rl-secondary-2  | 2025-12-07 21:30:20,109 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:20] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:20,109 | INFO | Replicated seq=219 msg=concurrent_1765143018578_9 (pos=11)
rl-secondary-2  | 2025-12-07 21:30:20,109 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:20] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:22,629 | INFO | 192.168.65.1 - - [07/Dec/2025 21:30:22] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:22,853 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:22,858 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:22,863 | INFO | Simulating delay 1500 ms
rl-secondary-2  | 2025-12-07 21:30:22,868 | INFO | 192.168.65.1 - - [07/Dec/2025 21:30:22] "GET /health HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:22,872 | INFO | 192.168.65.1 - - [07/Dec/2025 21:30:22] "GET /messages HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:24,358 | INFO | Replicated seq=220 msg=w1_test (pos=12)
rl-secondary-2  | 2025-12-07 21:30:24,359 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:24] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:24,359 | INFO | Replicated seq=221 msg=w2_test (pos=13)
rl-secondary-2  | 2025-12-07 21:30:24,359 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:24] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:24,365 | INFO | Replicated seq=222 msg=eventual_test_1765143022861 (pos=14)
rl-secondary-2  | 2025-12-07 21:30:24,365 | INFO | 172.18.0.4 - - [07/Dec/2025 21:30:24] "POST /replicate HTTP/1.1" 200 -
rl-secondary-2  | 2025-12-07 21:30:25,386 | INFO | 192.168.65.1 - - [07/Dec/2025 21:30:25] "GET /messages HTTP/1.1" 200 -
